,word,gain
1440,screens,0.0003334135097847746
1441,flash,0.0
1442,randomly,0.0003334135097847746
1443,locked,0.0003334135097847746
1444,truly,0.0009298013925341797
1445,325,0.0003334135097847746
1446,cellphone,0.0003334135097847746
1447,wornout,0.0003334135097847746
1448,ringer,0.0003334135097847746
1449,choices,0.0006669874794636987
1450,tones,0.0006669874794636987
1451,acceptable,0.0003334135097847746
1452,balance,8.178439590145192e-05
1453,not_ready,0.0003334135097847746
1454,prime,0.0
1455,don't_care,0.0003334135097847746
1456,coming,0.00047654869044400083
1457,upbeat,0.0003334135097847746
1458,chinese,0.0
1459,forgeries,0.0003334135097847746
1460,abound,0.0003334135097847746
1461,didn't_explain,0.0003334135097847746
1462,jack,0.0
1463,ca42,0.0003334135097847746
1464,crisp,0.0013346174414503587
1465,smallest,0.0003334135097847746
1466,stays,0.0003334135097847746
1467,biggest,8.178439590145192e-05
1468,drains,0.0003334135097847746
1469,superfast,0.0003334135097847746
1470,ergonomic,0.0003334135097847746
1471,theory,0.0003334135097847746
1472,not_stand,0.0006669874794636987
1473,video,0.0010007220697106911
1474,clips,0.0003334135097847746
1475,doesn't_make,0.0
1476,occupied,8.178439590145192e-05
1477,not_distracting,0.0003334135097847746
1478,hour,0.00096009513770412
1479,not_entire,0.0003334135097847746
1480,doesn't_seem,0.0
1481,accept,0.0003334135097847746
1482,except,0.0006669874794636987
1483,cbr,0.0003334135097847746
1484,mp3s,0.0003334135097847746
1485,preferably,0.0003334135097847746
1486,ripped,0.0006669874794636987
1487,windows,0.0003334135097847746
1488,media,0.0003334135097847746
1489,beat,0.0
1490,shots,0.0004641757270820168
1491,sos,0.0003334135097847746
1492,signals,0.0003334135097847746
1493,allows,0.0
1494,connect,0.0003334135097847746
1495,miniusb,0.0003334135097847746
1496,near,0.0003334135097847746
1497,open,0.0006669874794636987
1498,allowing,0.0
1499,startac,0.0003334135097847746
1500,regretted,0.0003334135097847746
1501,outperform,0.0003334135097847746
1502,china,0.0003334135097847746
1503,v325i,0.0003334135097847746
1504,numbers,0.0006669874794636987
1505,sim,0.0003334135097847746
1506,3o,0.0003334135097847746
1507,r,0.0
1508,not_worth,0.0020028911743618094
1509,crashed,0.0
1510,replaced,0.0003334135097847746
1511,quit,0.0
1512,18,0.0003334135097847746
1513,not_recharge,0.0003334135097847746
1514,iphone,8.178439590145192e-05
1515,4s,0.0003334135097847746
1516,despite,0.0
1517,connecting,0.0003334135097847746
1518,multiple,8.178439590145192e-05
1519,power,8.178439590145192e-05
1520,sources,0.0003334135097847746
1521,imac,0.0003334135097847746
1522,external,0.0003334135097847746
1523,wall,3.454801976610078e-05
1524,outlet,8.178439590145192e-05
1525,etc,0.00016372957329569005
1526,elsewhere,0.0020028911743618094
1527,bells,0.0003334135097847746
1528,whistles,0.0003334135097847746
1529,mediocre,0.0036764004959288776
1530,via,0.0006669874794636987
1531,doesn't_slide,0.0003334135097847746
1532,grip,0.0003334135097847746
1533,prevents,0.0003334135097847746
1534,slipping,0.0003334135097847746
1535,hand,0.0004641757270820168
1536,span,0.0006669874794636987
1537,exclaim,0.0003334135097847746
1538,whoa,0.0003334135097847746
1539,tv,0.0007093962538398113
1540,corded,0.0003334135097847746
1541,freedom,8.178439590145192e-05
1542,passed,0.0002519501943454294
1543,mark,0.0010007220697106911
1544,shows,0.0002519501943454294
1545,signs,0.0003334135097847746
1546,100%,0.0006669874794636987
1547,functional,0.0003334135097847746
1548,soft,0.0003334135097847746
1549,tight,0.0003334135097847746
1550,cut,0.0002519501943454294
1551,shape,0.0003334135097847746
1552,copier,0.0003334135097847746
1553,sizes,0.0
1554,sent,0.0003334135097847746
1555,anywhere,0.0003334135097847746
1556,sold,0.0003334135097847746
1557,units,0.0003334135097847746
1558,provides,0.0006669874794636987
1559,classy,0.0003334135097847746
1560,krussel,0.0003334135097847746
1561,tracfonewebsite,0.0003334135097847746
1562,user,0.0
1563,toactivate,0.0003334135097847746
1564,4,0.00012183078167171679
1565,texas,0.0003334135097847746
1566,dit,0.0003334135097847746
1567,5320,0.0003334135097847746
1568,mainly,0.0006669874794636987
1569,soon,0.0011624675293225861
1570,whatever,0.0003201083747333966
1571,next,6.059214041231886e-05
1572,blueant,0.0003334135097847746
1573,supertooth,0.0003334135097847746
1574,metro,0.0006669874794636987
1575,pcs,0.0003334135097847746
1576,schr450,0.0003334135097847746
1577,slider,0.0003334135097847746
1578,premium,0.0003334135097847746
1579,plugs,0.0003334135097847746
1580,plenty,0.0010007220697106911
1581,capacity,0.0003334135097847746
1582,confortable,0.0003334135097847746
1583,somewhat,0.0002519501943454294
1584,periods,0.0003334135097847746
1585,ant,0.0003334135097847746
1586,hey,0.0003334135097847746
1587,pleasantly,0.0003334135097847746
1588,suprised,0.0003334135097847746
1589,cost,0.0002519501943454294
1590,dustpan,0.0003334135097847746
1591,indoors,0.0003334135097847746
1592,disposable,0.0003334135097847746
1593,puff,0.0003334135097847746
1594,smoke,0.0006669874794636987
1595,convenient,8.178439590145192e-05
1596,ride,0.0003334135097847746
1597,smoother,0.0003334135097847746
1598,nano_stated,0.0003334135097847746
1599,son,0.0002519501943454294
1600,dissapointed,0.0003334135097847746
1601,not_reccommend,0.0003334135097847746
1602,carries,0.0006669874794636987
1603,highest,0.0006669874794636987
1604,antiglare,0.0003334135097847746
1605,protector,0.0
1606,date,8.178439590145192e-05
1607,smartphone,0.0003334135097847746
1608,wont,0.0
1609,atleast,0.0003334135097847746
1610,addition,0.0
1611,amp,0.0003334135097847746
1612,reoccure,0.0003334135097847746
1613,bottom,0.0010007220697106911
1614,somewhere,0.0003334135097847746
1615,else,0.00122005459176866
1616,cingular,0.0010007220697106911
1617,not_support,0.0003334135097847746
1618,creaks,0.0003334135097847746
1619,wooden,0.0010007220697106911
1620,floor,0.0003334135097847746
1621,apartment,0.0003334135097847746
1622,generally,4.849595944078633e-05
1623,inconspicuous,0.0003334135097847746
1624,boot,8.178439590145192e-05
1625,slowly,0.0003334135097847746
1626,care,0.0007012401226085263
1627,sorry,0.0010007220697106911
1628,impossible,0.0006669874794636987
1629,refused,0.0006669874794636987
1630,upgrade,0.0003334135097847746
1631,discount,0.0
1632,securly,0.0003334135097847746
1633,possibility,0.0003334135097847746
1634,double,8.178439590145192e-05
1635,booking,0.0003334135097847746
1636,break,0.0016686737558584408
1637,entertainment,0.0003334135097847746
1638,communication,0.0003334135097847746
1639,management,0.000954771947023203
1640,activesync,0.0003334135097847746
1641,optimal,0.0003334135097847746
1642,synchronization,0.0003334135097847746
1643,disgusting,0.0013346174414503587
1644,not_wanted,0.0003334135097847746
1645,coupon,0.0003334135097847746
1646,rare,0.0
1647,instance,0.0003334135097847746
1648,perfect,0.005689962069714283
1649,ps3,0.0003334135097847746
1650,five,0.0002519501943454294
1651,cheapy,0.0003334135097847746
1652,lots,0.00016372957329569005
1653,sounded,8.178439590145192e-05
1654,talking,0.0006669874794636987
1655,shouting,0.0003334135097847746
1656,telephone,0.0
1657,wind,0.0002519501943454294
1658,yes,0.0
1659,shiny,0.0003334135097847746
1660,grtting,0.0003334135097847746
1661,44,0.0003334135097847746
1662,v3c,0.0003334135097847746
1663,thumbs,0.0004641757270820168
1664,together,9.71530229767481e-05
1665,exceeds,0.0003334135097847746
1666,feet,8.178439590145192e-05
1667,sight,0.0003334135097847746
1668,improper,0.0003334135097847746
1669,chargelife,0.0003334135097847746
1670,no_life,0.0003334135097847746
1671,checked,0.0002519501943454294
1672,everywhere,0.0006669874794636987
1673,no_feature,0.0003334135097847746
1674,doesn't_job,0.0003334135097847746
1675,ordering,0.0
1676,effects,2.6852211384098545e-05
1677,palms,0.0003334135097847746
1678,awkward,0.0006669874794636987
1679,hoped,0.0003334135097847746
1680,dont_buy,0.0003334135097847746
1681,father,0.0
1682,v265,0.0003334135097847746
1683,pads,0.0003334135097847746
1684,easily,0.00024583601603256344
1685,stops,0.0003334135097847746
1686,intermittently,0.0003334135097847746
1687,reaching,0.0003334135097847746
1688,row,0.0006669874794636987
1689,send,0.0
1690,keys,0.0003334135097847746
1691,not_expect,0.0
1692,nightmare,0.0003334135097847746
1693,describe,0.0010007220697106911
1694,was,0.0
1695,no_speakerphone,0.0003334135097847746
1696,not_accept,0.0003334135097847746
1697,cassette,0.0003334135097847746
1698,not_enough,0.0002519501943454294
1699,current,0.0006669874794636987
1700,cellphones,0.0003334135097847746
1701,planning,0.0003334135097847746
1702,not_says,0.0003334135097847746
1703,dirty,0.0016686737558584408
1704,autoanswer,0.0003334135097847746
1705,read,0.0
1706,other's,0.0003334135097847746
1707,haven't_problem,0.0003334135097847746
1708,products,0.0003334135097847746
1709,sensor,0.0003334135097847746
1710,reliability,0.0003334135097847746
1711,beeping,0.0003334135097847746
1712,letting,8.178439590145192e-05
1713,dieing,0.0003334135097847746
1714,laptop,0.0003334135097847746
1715,ir,0.0003334135097847746
1716,cancellation,0.0003334135097847746
1717,counterfeit,0.0003334135097847746
1718,see,9.764033915349302e-05
1719,travled,0.0003334135097847746
1720,swivel,0.0003334135097847746
1721,sister,0.0006669874794636987
1722,dualpurpose,0.0003334135097847746
1723,8125,0.0003334135097847746
1724,keeping,0.0003334135097847746
1725,inside,0.0017751614323380238
1726,bottowm,0.0003334135097847746
1727,gimmick,0.0003334135097847746
1728,not_happier,0.0006669874794636987
1729,opens,0.0003334135097847746
1730,didn't_want,0.0006669874794636987
1731,top,0.0
1732,causing,0.0003334135097847746
1733,discomfort,0.0
1734,don't_trust,0.0003334135097847746
1735,maintains,0.0003334135097847746
1736,flawless,0.0003334135097847746
1737,no_static,0.0003334135097847746
1738,normal,0.0
1739,making,0.0
1740,fails,0.002671809970623551
1741,devices,0.0003334135097847746
1742,utterly,0.0004641757270820168
1743,confusing,0.0
1744,lose,0.0006669874794636987
1745,holder,0.0003334135097847746
1746,cutouts,0.0
1747,landline,0.0003334135097847746
1748,loops,0.0003334135097847746
1749,material,8.178439590145192e-05
1750,not_nearly,0.0003334135097847746
1751,flaws,8.178439590145192e-05
1752,exceptional,0.0013346174414503587
1753,additional,0.0003334135097847746
1754,owning,0.0003334135097847746
1755,official,0.0003334135097847746
1756,oem,0.0003334135097847746
1757,loudest,0.0003334135097847746
1758,setting,4.849595944078633e-05
1759,competitors,0.0003334135097847746
1760,show,0.0004931278045550158
1761,saved,0.0003334135097847746
1762,alot,0.0003334135097847746
1763,cuts,0.0006669874794636987
1764,beep,0.0003334135097847746
1765,says,0.0010007220697106911
1766,ok,0.0013346174414503587
1767,totally,0.0006389085667084515
1768,unintelligible,0.0003334135097847746
1769,word,0.002337269858639468
1770,restart,0.0003334135097847746
1771,managed,0.0010007220697106911
1772,bend,0.0003334135097847746
1773,leaf,0.0003334135097847746
1774,metal,0.0003334135097847746
1775,stress,0.0003334135097847746
1776,leopard,0.0003334135097847746
1777,print,0.0003334135097847746
1778,wonderfully,0.0002519501943454294
1779,wild,0.0006669874794636987
1780,saggy,0.0003334135097847746
1781,floppy,0.0003334135097847746
1782,looses,0.0003334135097847746
1783,not_wearing,0.0003334135097847746
1784,soundwise,0.0003334135097847746
1785,snap,0.0003334135097847746
1786,not_charge,0.0003334135097847746
1787,8525,0.0003334135097847746
1788,carry,0.0006669874794636987
1789,fliptop,0.0003334135097847746
1790,loose,0.0
1791,wobbly,0.0003334135097847746
1792,eventually,0.0003334135097847746
1793,receive,0.0006669874794636987
1794,seat,8.178439590145192e-05
1795,fulfills,0.0003334135097847746
1796,requirements,0.0003334135097847746
1797,fact,0.0003281042099416709
1798,rests,0.0003334135097847746
1799,lightly,0.0006669874794636987
1800,websites,0.0003334135097847746
1801,rating,0.0007012401226085263
1802,cables,0.0003334135097847746
1803,not_maintain,0.0003334135097847746
1804,lap,0.0003334135097847746
1805,controls,0.0003334135097847746
1806,accessable,0.0003334135097847746
1807,mine,0.0003334135097847746
1808,christmas,0.0002519501943454294
1809,rest,0.00016372957329569005
1810,otherwise,8.178439590145192e-05
1811,joy,0.002337269858639468
1812,satisifed,0.0003334135097847746
1813,didn't_charge,0.0003334135097847746
1814,2005,0.0006669874794636987
1815,s710a,0.0003334135097847746
1816,wow,0.0007012401226085263
1817,specs,0.0003334135097847746
1818,armband,0.0003334135097847746
1819,allot,0.0003334135097847746
1820,clearer,0.0003334135097847746
1821,keypads,0.0003334135097847746
1822,reach,0.0003334135097847746
1823,ericson,0.0003334135097847746
1824,z500a,0.0003334135097847746
1825,motor,0.0003334135097847746
1826,control,8.178439590145192e-05
1827,center,0.0003334135097847746
1828,voltage,0.0003334135097847746
1829,humming,0.0003334135097847746
1830,equipment,0.0003334135097847746
1831,cannot_make,0.0006669874794636987
1832,certain,0.0006669874794636987
1833,places,2.6852211384098545e-05
1834,girl,4.849595944078633e-05
1835,complain,0.0
1836,doesn't_wake,0.0003334135097847746
1837,styling,0.0003334135097847746
1838,restocking,0.0003334135097847746
1839,fee,0.0003334135097847746
1840,not_given,0.0003334135097847746
1841,not_darn,0.0003334135097847746
1842,lousy,0.0010007220697106911
1843,seen,0.0008763954502004623
1844,sweetest,0.0003334135097847746
1845,securely,0.0003334135097847746
1846,hook,0.0003334135097847746
1847,directed,8.178439590145192e-05
1848,canal,0.0003334135097847746
1849,unsatisfactory,0.0006669874794636987
1850,videos,0.0003334135097847746
1851,negatively,0.0003334135097847746
1852,adapter,0.0003334135097847746
1853,not_provide,0.0003334135097847746
1854,hype,0.0
1855,assumed,0.0003334135097847746
1856,cannot_take,0.0003334135097847746
1857,lense,0.0003334135097847746
1858,covered,0.0
1859,falls,0.0006669874794636987
1860,text,0.0003334135097847746
1861,messaging,0.0003334135097847746
1862,tricky,0.0003334135097847746
1863,painful,0.0010007220697106911
1864,lasted,0.0003334135097847746
1865,blew,0.0006669874794636987
1866,flops,0.0003334135097847746
1867,smudged,0.0003334135097847746
1868,touches,0.0
1869,disappoint,0.0
1870,infra,0.0003334135097847746
1871,port,0.0003334135097847746
1872,irda,0.0003334135097847746
1873,not_answer,0.0003334135097847746
1874,slowmoving,0.0003334135097847746
1875,aimless,0.0003334135097847746
1876,movie,0.00021850117044475148
1877,distressed,0.0003334135097847746
1878,drifting,0.0003334135097847746
1879,young,0.0002519501943454294
1880,man,0.00047654869044400083
1881,not_sure,0.0013346174414503587
1882,flat,0.0010007220697106911
1883,characters,0.0005693375576026893
1884,audience,4.849595944078633e-05
1885,half,0.0014941641532311145
1886,attempting,0.0003334135097847746
1887,artiness,0.0003334135097847746
1888,angles,0.0
1889,became,0.0003334135097847746
1890,ridiculous,0.0020028911743618094
1891,acting,0.0007282189888816459
1892,plot,0.002332876929199368
1893,lines,0.000954771947023203
1894,nonexistent,0.0003334135097847746
1895,speak,8.178439590145192e-05
1896,scene,1.8594872851718236e-05
1897,gerardo,0.0003334135097847746
1898,song,0.0010007220697106911
1899,running,0.0
1900,head,8.178439590145192e-05
1901,lacks,0.0007012401226085263
1902,art,0.0011624675293225861
1903,meaning,8.178439590145192e-05
1904,emptiness,0.0003334135097847746
1905,empty,0.0004641757270820168
1906,saw,0.0007577844821040625
1907,kids,0.00039698368748841695
1908,predictable,0.00039698368748841695
1909,casting,0.0007012401226085263
1910,jimmy,0.0006669874794636987
1911,buffet,0.0003281042099416709
1912,science,0.0003334135097847746
1913,teacher,0.0003334135097847746
1914,baby,8.178439590145192e-05
1915,owls,0.0003334135097847746
1916,showed,0.0002519501943454294
1917,florida,0.0003334135097847746
1918,muppets,0.0003334135097847746
1919,hilarious,0.000954771947023203
1920,delivers,8.178439590145192e-05
1921,main,0.0
1922,budget,4.849595944078633e-05
1923,overdue,0.0003334135097847746
1924,consider,4.849595944078633e-05
1925,tale,0.0013346174414503587
1926,sisters,0.0006669874794636987
1927,single,0.00016372957329569005
1928,greatest,0.0010007220697106911
1929,film,0.0022657610492078373
1930,gem,0.0013346174414503587
1931,terms,0.0006669874794636987
1932,screenplay,0.0003334135097847746
1933,cinematography,0.00122005459176866
1934,postproduction,0.0003334135097847746
1935,editing,0.0
1936,directing,0.0007093962538398113
1937,filmmaking,0.0006669874794636987
1938,,4.849595944078633e-05
1939,true,0.0010007220697106911
1940,masterpiece,0.0006669874794636987
1941,sea,0.0010007220697106911
1942,faux,0.0010007220697106911
1943,masterpieces,0.0006669874794636987
1944,structure,0.0003334135097847746
1945,tightly,0.0003334135097847746
1946,history,0.0020028911743618094
1947,cinema,0.002671809970623551
1948,no_film,0.0003334135097847746
1949,vitally,0.0003334135097847746
1950,occurs,0.0003334135097847746
1951,words,0.0002519501943454294
1952,content,0.0003334135097847746
1953,level,4.849595944078633e-05
1954,fill,0.0
1955,films,0.00016234268467196777
1956,superlative,0.0003334135097847746
1957,imaginable,0.0
1958,require,0.0003334135097847746
1959,significant,0.0006669874794636987
1960,amount,0.0005045441596158717
1961,puzzlesolving,0.0003334135097847746
1962,pieces,0.0
1963,create,0.0
1964,pulls,0.0003334135097847746
1965,no_punches,0.0003334135097847746
1966,game,0.0014941641532311145
1967,th,0.0003334135097847746
1968,deserves,4.849595944078633e-05
1969,insane,0.0003334135097847746
1970,massive,0.0006669874794636987
1971,levels,0.0
1972,unlockable,0.0003334135097847746
1973,canada,0.0006669874794636987
1974,aye,0.0003334135097847746
1975,pure,8.178439590145192e-05
1976,brilliance,0.0010007220697106911
1977,flick,0.00016372957329569005
1978,doomed,0.0003334135097847746
1979,conception,0.0003334135097847746
1980,idea,0.0013346174414503587
1981,lame,0.0016686737558584408
1982,minor,0.0003334135097847746
1983,character,0.00017714044928662798
1984,pg13,0.0006669874794636987
1985,complete,0.0002519501943454294
1986,nonsequel,0.0003334135097847746
1987,pgrated,0.0003334135097847746
1988,not_only,0.0003334135097847746
1989,confirm,0.0003334135097847746
1990,unfunny,0.0006669874794636987
1991,generic,0.0006669874794636987
1992,entire,3.454801976610078e-05
1993,not_exaggerating,0.0003334135097847746
1994,moment,8.178439590145192e-05
1995,trailer,0.0003334135097847746
1996,not_funny,0.0010007220697106911
1997,talented,8.178439590145192e-05
1998,carrell,0.0003334135097847746
1999,costars,0.0003334135097847746
2000,don't_fare,0.0003334135097847746
2001,morgan,0.0
2002,freeman,0.0003334135097847746
2003,jonah,0.0
2004,hill,8.178439590145192e-05
2005,ed,0.0006669874794636987
2006,helms,0.0003334135097847746
2007,story,0.0001391652081186301
2008,lazy,0.0006669874794636987
2009,presence,0.0
2010,animals,0.0003334135097847746
2011,integration,0.0003334135097847746
2012,scenes,0.0003221537511919337
2013,obvious,0.0
2014,bluegreenscreen,0.0003334135097847746
2015,didn't_translate,0.0003334135097847746
2016,succeeds,0.0003334135097847746
2017,meagre,0.0003334135097847746
2018,didn't_go,0.0003334135097847746
2019,lesser,0.0003334135097847746
2020,lovely,0.0020028911743618094
2021,written,0.0
2022,french,0.0006669874794636987
2023,cancan,0.0003334135097847746
2024,boasts,0.0003334135097847746
2025,cutest,0.0003334135097847746
2026,leading,0.0003334135097847746
2027,ladies,0.0010007220697106911
2028,grace,0.0010007220697106911
2029,not_fall,0.0003334135097847746
2030,headoverheels,0.0003334135097847746
2031,negative,0.0010007220697106911
2032,insipid,0.0003334135097847746
2033,cause,0.0010007220697106911
2034,whiny,0.0006669874794636987
2035,pointless,0.0010007220697106911
2036,future,0.0
2037,efforts,0.0003334135097847746
2038,cast,0.00186674944452625
2039,performances,0.00016372957329569005
2040,believable,0.0016686737558584408
2041,anne,0.0006669874794636987
2042,heche,0.0003334135097847746
2043,convincing,0.0002519501943454294
2044,sam,0.0003334135097847746
2045,shepard's,0.0003334135097847746
2046,portrayal,0.0020028911743618094
2047,gung,0.0003334135097847746
2048,ho,0.0003334135097847746
2049,marine,0.0003334135097847746
2050,sobering,0.0003334135097847746
2051,sat,0.00016372957329569005
2052,riveted,0.0003334135097847746
2053,resounding,0.0003334135097847746
2054,9,0.0003334135097847746
2055,tom,0.0016686737558584408
2056,hanks,0.0003334135097847746
2057,actor,0.0014941641532311145
2058,enjoyed,0.004346937631493297
2059,children,0.0010007220697106911
2060,annoying,0.0020028911743618094
2061,gives,0.0007012401226085263
2062,feeling,8.084685986320395e-05
2063,fingernails,0.0003334135097847746
2064,chalkboard,0.0003334135097847746
2065,unnecessary,0.0003334135097847746
2066,trainroller,0.0003334135097847746
2067,coaster,0.0003334135097847746
2068,no_warmth,0.0003334135097847746
2069,grates,0.0003334135097847746
2070,nerves,0.0003334135097847746
2071,not_improved,0.0003334135097847746
2072,improvisation,0.0003334135097847746
2073,actors,1.2741729384924128e-05
2074,twice,0.0005045441596158717
2075,worry,0.0003334135097847746
2076,not_whether,0.0003334135097847746
2077,delivering,0.0
2078,honestly,0.0002519501943454294
2079,often,4.849595944078633e-05
2080,dialogue,0.00096009513770412
2081,doesn't_really,0.0003334135097847746
2082,follow,0.0
2083,surroundings,0.0003334135097847746
2084,crackles,0.0003334135097847746
2085,unpredictable,0.0
2086,youthful,0.0003334135097847746
2087,energy,0.0002519501943454294
2088,concentrate,0.0003334135097847746
2089,meanders,0.0003334135097847746
2090,badly,0.0006669874794636987
2091,suspense,0.0
2092,builders,0.0003334135097847746
2093,cross,0.0003334135097847746
2094,g,0.0003334135097847746
2095,pg,0.0003334135097847746
2096,noncliche,0.0003334135097847746
2097,parents,8.178439590145192e-05
2098,movies,7.548421444569797e-05
2099,predict,0.0003334135097847746
2100,dialog,8.178439590145192e-05
2101,verbatim,0.0003334135097847746
2102,writing,0.0006416696003406219
2103,selections,0.0010007220697106911
2104,not_gross,0.0003334135097847746
2105,chills,0.0003334135097847746
2106,alexander,0.0006669874794636987
2107,nevsky,0.0003334135097847746
2108,artist,0.0006669874794636987
2109,whoever,0.0003334135097847746
2110,lived,0.0
2111,pretentious,0.0010007220697106911
2112,didn't_planned,0.0003334135097847746
2113,dodge,0.0003334135097847746
2114,stratus,0.0003334135097847746
2115,makers,0.0003334135097847746
2116,aren't,0.0016686737558584408
2117,restrained,0.0003334135097847746
2118,business,0.0007012401226085263
2119,québec,0.0003334135097847746
2120,wordofmouth,0.0003334135097847746
2121,promote,0.0003334135097847746
2122,interesting,0.004682449724492943
2123,thoughtprovoking,0.0003334135097847746
2124,wellpaced,0.0003334135097847746
2125,suited,0.0003334135097847746
2126,lion,0.0010007220697106911
2127,superbly,0.0006669874794636987
2128,acted,0.0010007220697106911
2129,classic,0.000954771947023203
2130,blist,0.0003334135097847746
2131,horrorsuspense,0.0003334135097847746
2132,checking,0.0010007220697106911
2133,script,0.002332876929199368
2134,horrendous,0.0003334135097847746
2135,nothing_believable,0.0003334135097847746
2136,retarded,0.0003334135097847746
2137,girls,0.0003334135097847746
2138,manna,0.0003334135097847746
2139,heaven,0.0006669874794636987
2140,terrific,0.0016686737558584408
2141,occasionally,0.0013346174414503587
2142,touching,0.0010007220697106911
2143,evaluate,0.0003334135097847746
2144,lives,0.0006669874794636987
2145,veteran,0.0003334135097847746
2146,nostalgia,0.0003334135097847746
2147,trip,4.849595944078633e-05
2148,ursula,0.0003334135097847746
2149,burton's,0.0003334135097847746
2150,nun,0.0003334135097847746
2151,nuns,0.0003334135097847746
2152,church,0.0006669874794636987
2153,musicincluding,0.0003334135097847746
2154,shirley,0.0003334135097847746
2155,jones,0.0003334135097847746
2156,rendition,0.0003334135097847746
2157,tonight,0.0
2158,uplifting,0.0006669874794636987
2159,ending,0.0011624675293225861
2160,frankly,0.0006669874794636987
2161,cotton,0.0003334135097847746
2162,club,0.0
2163,unfaithful,0.0003334135097847746
2164,watch,0.00021681754794788954
2165,lane,0.0006669874794636987
2166,gere,0.0003334135097847746
2167,dialogs,0.0003334135097847746
2168,shallow,0.0003334135097847746
2169,insincere,0.0003334135097847746
2170,chick,0.0006669874794636987
2171,politically,0.0003334135097847746
2172,correct,0.0003334135097847746
2173,watching,1.1535006572471751e-05
2174,scenery,0.0010007220697106911
2175,bring,0.0007012401226085263
2176,fresh,0.0010116737625597283
2177,bold,0.0
2178,helps,0.0006669874794636987
2179,maybe,0.0003201083747333966
2180,idiotsavant,0.0003334135097847746
2181,played,0.0030065116724984353
2182,boring,0.0017751614323380238
2183,peaking,0.0003334135097847746
2184,paper,8.178439590145192e-05
2185,columbo,0.0003334135097847746
2186,ohsomature,0.0003334135097847746
2187,neighbourgirl,0.0003334135097847746
2188,misplace,0.0003334135097847746
2189,weaker,0.0003334135097847746
2190,episode,8.178439590145192e-05
2191,debated,0.0003334135097847746
2192,not_sack,0.0003334135097847746
2193,trumpeter,0.0003334135097847746
2194,falsely,0.0003334135097847746
2195,accused,0.0
2196,murder,0.0003334135097847746
2197,horror,0.0003201083747333966
2198,applause,0.0003334135097847746
2199,prelude,0.0003334135097847746
2200,director,9.71530229767481e-05
2201,afraid,0.0003334135097847746
2202,1010,0.0010007220697106911
2203,playing,0.0005045441596158717
2204,villain,0.0003334135097847746
2205,rent,4.849595944078633e-05
2206,michael,0.0003334135097847746
2207,ironside,0.0003334135097847746
2208,rocked,0.0003334135097847746
2209,world,0.0003201083747333966
2210,no_social,0.0003334135097847746
2211,physical,0.0003334135097847746
2212,outlets,0.0003334135097847746
2213,didn't_make,0.0006669874794636987
2214,tremendously,0.0
2215,no_chemistry,0.0003334135097847746
2216,ben,0.0003334135097847746
2217,affleck,0.0003334135097847746
2218,sandra,0.0006669874794636987
2219,bullock,0.0006669874794636987
2220,leaving,0.0003334135097847746
2221,wifetobe,0.0003334135097847746
2222,knocked,0.0003334135097847746
2223,moments,0.0
2224,didn't_need,0.0003334135097847746
2225,excruciatingly,0.0003334135097847746
2226,remake,0.0010007220697106911
2227,wedding,0.0003334135097847746
2228,cannot_believe,0.0006669874794636987
2229,agreed,0.0003334135097847746
2230,fear,0.0002519501943454294
2231,losing,0.0006669874794636987
2232,nobody,0.0010007220697106911
2233,aired,0.0003334135097847746
2234,dribble,0.0003334135097847746
2235,watched,0.0001999695521144318
2236,putting,0.0010007220697106911
2237,imdb,0.0003334135097847746
2238,ratings,0.0
2239,mirrormask,0.0003334135097847746
2240,inexperience,0.0003334135097847746
2241,direction,0.0004641757270820168
2242,meant,0.0003334135097847746
2243,dramatic,0.0
2244,tension,0.0006669874794636987
2245,conflict,8.178439590145192e-05
2246,central,0.0
2247,themes,0.0
2248,handled,8.178439590145192e-05
2249,ineptly,0.0003334135097847746
2250,stereotypically,0.0003334135097847746
2251,no_depth,0.0003334135097847746
2252,imagination,0.0004641757270820168
2253,core,0.0006669874794636987
2254,following,0.0
2255,bunch,0.0002519501943454294
2256,schoolers,0.0003334135097847746
2257,cry,0.0003334135097847746
2258,relate,0.0003334135097847746
2259,hell,0.0010007220697106911
2260,cult,0.0002519501943454294
2261,viewing,0.0006669874794636987
2262,sharing,0.0003334135097847746
2263,disaster,8.178439590145192e-05
2264,confuses,0.0003334135097847746
2265,fish,0.00016372957329569005
2266,underwater,0.0003334135097847746
2267,repeated,0.0003334135097847746
2268,thousand,0.0003334135097847746
2269,worse,0.002352779774901337
2270,possible,0.000954771947023203
2271,redeemed,0.0003334135097847746
2272,mst3k,0.0003334135097847746
2273,fodder,0.0003334135097847746
2274,paid,0.0013346174414503587
2275,treat,0.0010007220697106911
2276,anthony,0.0003334135097847746
2277,quinn,0.0006669874794636987
2278,crazy,0.0002519501943454294
2279,horse,0.0003334135097847746
2280,no_plot,0.0013346174414503587
2281,walk,0.0003334135097847746
2282,theatre,0.0003334135097847746
2283,relief,0.0003334135097847746
2284,yeah,0.0010007220697106911
2285,storyline,0.0013346174414503587
2286,pillow,0.0003334135097847746
2287,girlfriendboyfriend,0.0003334135097847746
2288,gone,0.0010007220697106911
2289,disliked,0.0003334135097847746
2290,tickets,0.0003334135097847746
2291,dollars,0.0006669874794636987
2292,mad,0.0006669874794636987
2293,identifies,0.0003334135097847746
2294,cardboard,0.0006669874794636987
2295,stereotypes,0.0006669874794636987
2296,predictably,0.0006669874794636987
